Influencer_Id;Post_Id;Post_URL;Number_of_comments
790403;141858874;http://elisabettabertolini.com/2015/08/clement-dezelus-promod.html;regexp_match;6
2384516;131770156;http://manufeildel.com.au/2015/07/how-to-keep-herbs-fresh-for-longer/;comments_feed;0
326303;124658646;http://paniekscelencja.blogspot.com/2015/06/vans-classic-warsaw.html;regexp_match;33
924889;56634143;http://shopaholicnicolblog.blogspot.com/2014/11/brandnooz-box-rijen.html;none_matched;-1
2098086;139785162;http://www.copykat.com/2015/08/16/pressure-cooker-pinto-beans/;regexp_match;0
878336;136494611;http://www.browneyedbaker.com/the-weekend-dish-882015/;status_403;-1
1050633;122259941;http://ciarale.com/2015/06/12/booty-bump-guide-is-finally-here-build-your-booty/;regexp_match;0
1463983;59029787;http://www.pearldaisyblog.com/invisalign-completed/;regexp_match;5
904021;141273522;http://www.somethingswanky.com/mm-oatmeal-chocolate-chip-cookies/;comments_feed;0
325874;139984843;http://www.extrapetite.com/2015/08/ann-taylor-friends-family-sale-keepers.html;none_matched;-1
919106;140942557;https://www.lisaleonard.com/blog/san-luis-obispo/sister-birthday-2015;regexp_match;10
1657780;141877890;http://www.alloutdoor.com/2015/08/27/6-designs-holsters/;regexp_match;0
325870;141407210;http://cheetahisthenewblack.com/sage-cleansing-ritual/;regexp_match;5
983915;13850660;http://www.inspiredbypleuni.blogspot.com/2014/04/kingsday-was-awesome.html;none_matched;-1
9466;139975198;http://www.classygirlswearpearls.com/2015/08/poppy-red.html;regexp_match;28
751067;121262866;http://ginalacoco.pixnet.net/blog/post/111009622;comments_feed;0
2381815;105116334;http://muastephnicole.blogspot.com/2013/12/gold-smoky-eye.html;regexp_match;0
2362310;140131082;http://feeds.cruisecritic.com/~r/CC/TheLidoDeck/~3/TT9YEWCPXo0/;regexp_match;12
1467733;141798877;http://www.gentlemansgazette.com/foods-from-around-the-world/;regexp_match;6
749690;140884492;http://www.whatoliviadid.com/2015/08/interview-with-emma-gannon.html;regexp_match;12
1039714;141109912;http://tracking.feedpress.it/link/7945/1659569;comments_feed;0
1050390;139717641;http://www.runningonrealfood.com/no-bake-mocha-brownie-bites/;regexp_match;3
756960;140892668;http://www.laurabadura.com/2015/08/torn-temptation.html;regexp_match;3
2358466;140098155;http://www.ellejess.com/2015/08/mermaid-curls-with-elona-fusilli-penne.html;regexp_match;63
1958891;139090245;http://jedwardmusic.net/2015/08/17/download-leave-a-mark/;comments_feed;0
748296;140881153;http://www.myshowroomblog.es/fashion/thousands-of-ties/;status_403;-1
1232382;141419293;http://www.dianacsaldana.com/2015/08/feelings-for-fringe.html;regexp_match;3
1072246;134084513;http://sarakristinblog.de/karo/;comments_feed;0
2356999;138999639;http://steamykitchen.com/40961-salt-rox-himalayian-salt-review-giveaway.html;comments_feed;0
2361392;96463117;http://www.jairwoo.com/mens-watches-for-fall-daniel-wellington/;none_matched;-1
2369882;113871548;http://www.rociolaura.com/2015/04/street-stylin-with-andrea.html;regexp_match;0
755471;116828399;http://glampaula.pl/haul-zakupowy-maj-2015/;regexp_match;9
764878;141183222;http://www.tigerlillyquinn.com/2015/08/back-to-school-with-pisamonas-plus.html;regexp_match;8
923852;137574719;http://jessicafashionnotes.com/2015/07/maxi-dress-verde-bohemio-37weekspregnant.html;comments_feed;0
46357;139978443;http://www.aspoonfulofstyle.com/2015/08/fall-inspiration.html;regexp_match;22
900925;141267666;http://www.kalynskitchen.com/2007/05/recipe-update-grilled-ginger-soy-pork.html;regexp_match;20
1063527;22413210;http://sugarssweetstitches.com/2014/01/09/if-you-hear-a-v/;comments_feed;0
1674867;122234714;https://ampi40m.wordpress.com/2015/06/18/buscando-angeles-finde/;status_404;-1
756226;138159556;http://lovebyn.com/2015/08/15/ibo-maraca/;href_#comments;1
756650;140929482;http://cupcakesandkalechips.com/banana-peanut-butter-and-chocolate-chip-cheesecake-frozen-yogurt-pops/;comments_feed;0
1308353;141581056;http://www.blogdaleoliveira.com/2015/08/look-short-detonado-com-bata.html;none_matched;-1
925899;141430405;http://organizingmadefun.blogspot.com/2015/08/negotiating-with-kids-for-clutter-free.html;regexp_match;3
1272443;133752481;http://www.norsemyth.org/2015/07/lfrics-life-of-st-edmund.html;regexp_match;0
879773;12863175;http://www.etcllymlrs.com/2014/04/overnight-beauty-basics.html;none_matched;-1
1323947;141505782;http://www.stitchandunwind.com/halloween-crochet-patterns/;comments_feed;0
780652;141825932;http://www.popsugar.com/love/What-Makes-Good-Boyfriend-37996252;regexp_match;5
927124;142002981;http://mommyshorts.com/2015/08/mommy-shorts-back-to-school-guide-and-giveaway-2015.html;regexp_match;222
45167;139979196;http://theivorylane.com/2015/08/21/fancy.html;regexp_match;32
