Influencer_Id;Post_Id;Post_URL;Number_of_comments
32741;142323322;http://www.fashionrocksmysocks.com/2015/08/healthy-picnic-ideas-outfit-of-day.html;regexp_match;1
1050390;142948911;http://www.runningonrealfood.com/the-best-vegan-mocha-granola-ever/;href_#comments;1
1072246;134084513;http://sarakristinblog.de/karo/;comments_feed;0
1232382;141419293;http://www.dianacsaldana.com/2015/08/feelings-for-fringe.html;regexp_match;4
748296;143028143;http://www.myshowroomblog.es/fashion/stylish-outfit/;status_403;-1
1958891;139090245;http://jedwardmusic.net/2015/08/17/download-leave-a-mark/;comments_feed;0
755471;116828399;http://glampaula.pl/haul-zakupowy-maj-2015/;regexp_match;9
2361392;96463117;http://www.jairwoo.com/mens-watches-for-fall-daniel-wellington/;comments_feed;0
2356999;138999639;http://steamykitchen.com/40961-salt-rox-himalayian-salt-review-giveaway.html;comments_feed;0
2369882;113871548;http://www.rociolaura.com/2015/04/street-stylin-with-andrea.html;regexp_match;0
1674867;122234714;https://ampi40m.wordpress.com/2015/06/18/buscando-angeles-finde/;status_404;-1
764878;142648001;http://www.tigerlillyquinn.com/2015/08/bags-to-school-with-cath-kidston.html;regexp_match;15
923852;137574719;http://jessicafashionnotes.com/2015/07/maxi-dress-verde-bohemio-37weekspregnant.html;comments_feed;0
46357;142300325;http://www.aspoonfulofstyle.com/2015/08/sleeveless-cowl-neck-sweater.html;regexp_match;20
780652;142627221;http://www.popsugar.com/love/Mermaid-Costumes-38163933;regexp_match;0
900925;141267666;http://www.kalynskitchen.com/2007/05/recipe-update-grilled-ginger-soy-pork.html;regexp_match;20
1063527;22413210;http://sugarssweetstitches.com/2014/01/09/if-you-hear-a-v/;comments_feed;0
1369231;141527091;http://whatsgabycooking.com/tomato-confit-pasta/;regexp_match;4
756650;143070572;http://cupcakesandkalechips.com/flourless-chocolate-almond-cookies/;href_#comments;2
1308353;141581056;http://www.blogdaleoliveira.com/2015/08/look-short-detonado-com-bata.html;comments_opensearch;2
756226;143149236;http://lovebyn.com/2015/09/01/fattoria-conciano/;href_#comments;1
927124;143271643;http://mommyshorts.com/2015/08/harlow-dances-to-shake-it-off.html;comments_feed;0
925899;141430405;http://organizingmadefun.blogspot.com/2015/08/negotiating-with-kids-for-clutter-free.html;regexp_match;4
754659;142902655;http://www.gianmariasainato.com/owl-backpack-bag-outfit-gufo-fashion-levis-jeans-dr-martens-shoes-scarpe/;href_#comments;15
45167;142301244;http://theivorylane.com/2015/08/25/fall-fashion-must-haves-with-neiman-marcus.html;regexp_match;21
1034957;142250100;http://www.cookingclassy.com/2015/08/pbj-thumbprint-cookies/;regexp_match;10
1272443;133752481;http://www.norsemyth.org/2015/07/lfrics-life-of-st-edmund.html;regexp_match;0
879773;12863175;http://www.etcllymlrs.com/2014/04/overnight-beauty-basics.html;none_matched;-1
2359657;142419417;http://www.luxurytraveldiary.com/2015/08/sassea-swimwear/;comments_feed;0
1323947;143173709;http://www.stitchandunwind.com/free-knit-prayer-shawl-pattern/;href_#comments;1
1645864;143227168;http://www.crumbblog.com/2015/08/wrap-star-moroccan-spiced-grilled-lamb-wraps.html;href_#comments;2
876189;142636073;http://www.thriftydecorchick.com/2015/08/the-wait-is-hardest-part.html;regexp_match;30
897492;137507208;http://www.daramuscat.com/2015/08/how-to-balance-between-virtuality-and.html;comments_opensearch;0
8975;143244938;http://www.theglamourai.com/2015/09/chanel-is-my-boyfriend.html;status_403;-1
2062785;142082292;http://leelalicious.com/chewy-coconut-sugar-cookies/;href_#comments;12
13245;2408455;http://mypreciousconfessions.blogspot.com/2013/08/dark-romance.html;regexp_match;12
2147928;66446933;http://lepaslokan.blogspot.com/2014/09/4k-Blu-ray-disc-and-player-Mar-Jun-2015.html;comments_opensearch;0
1559364;141809963;http://www.onenailtorulethemall.co.uk/2015/08/outlined-polka-roses.html;regexp_match;2
930584;143077240;http://tinkerlab.com/naeyc-registration-discount-code/;comments_feed;0
1030860;130524977;http://lameandviolent.blogspot.com/2015/07/vlogs.html;comments_opensearch;0
1052477;142956834;http://divinelifestyle.com/physicians-formula-argan-oil-blush-review/;regexp_match;0
2120839;142095703;http://divinelifestyle.com/get-gorgeouslips-with-restylane-silk/;regexp_match;45
918008;---;---;---;Exception: [Errno 111] Connection refused
879226;142536284;http://www.thepolishedmommy.com/2015/08/ilnp-peace.html;href_#comments;11
757012;122748950;http://www.violetlebeaux.com/2015/06/birthday-add-photo/;regexp_match;1
326187;140889237;http://www.myshowroomblog.es/fashion/summer-outfit/;status_403;-1
2391108;129995773;http://www.mccallofthewild.com/chiquita-banana/;href_#comments;17
1050487;141264885;http://thatfitnesslife.blogspot.com/2015/08/black-and-blue.html;regexp_match;3
2379805;105095943;http://www.gabeflowers.com/2013/09/family-photos.html;regexp_match;4
2286942;131463448;http://alicia-carvalho.com/blog-post/lt-ss15-look-book/;regexp_match;0
45341;142298499;http://www.stephaniesterjovski.com/2015/08/oia-sunsets.html;regexp_match;5
748567;141308717;http://gizeleagogo.blogspot.com/2015/08/ny-summer.html;regexp_match;4
2357404;121077466;http://nordicdesign.ca/iittala-introduces-glass-wall-art-collection/;comments_feed;0
13217;43496835;http://raspberryandred.blogspot.com/2014/09/new-york-and-goteborg-in-squares.html;none_matched;-1
2109538;139785990;http://www.thenaptimechef.com/2015/08/back-to-school-pasta-dinners-with-ragu/;regexp_match;0
2362879;142448175;http://littlebigbell.com/farrow-and-ball-mood-board-for-autumn-winter-2015-my-fab-moodboard/;href_#comments;2
47106;143193211;http://www.chloeting.com/white-lace-dress/;href_#comments;9
1607074;141865075;http://migrationology.com/2015/08/raohe-night-market/;href_#comments;16
2363303;142454098;http://styleforahappyhome.com/gorgeous-homewares-supporting-a-great-cause/;href_#comments;2
2364304;131502070;http://www.sweetsugarbean.com/2015/07/kitchen-sink-cookies-farm-to-table.html;regexp_match;4
746425;141187855;http://www.rocknrollbride.com/2015/08/retro-and-superhero-themed-wedding-at-a-movie-theatre/;regexp_match;2
932124;122739933;http://www.pinksith.com/2015/06/star-wars-force-awakens-makeup-line-by.html;regexp_match;8
1231507;141418410;http://www.quirkycooking.com.au/2015/08/strawberry-jelly-pie-grain-free/;regexp_match;0
2357613;119551820;http://www.thebelvedereblog.com/2015/06/summer-goals.html;regexp_match;0
926716;11132218;http://daretodoityourself.blogspot.com/2012/09/diy-project-leather-collage.html;regexp_match;1
1084558;142965880;http://www.morganasantana.com/2015/08/para-morrer-de-rir-rafael-infante-porta-dos-fundos.html;comments_feed;0
748718;143029216;http://beauty-fashion-shopping.pl/2015/08/30/folk/;comments_feed;-1
941128;114329283;http://www.femmefatalebyjeh.com/2015/05/look-plus-size-gorda-de-cropped-sim.html;regexp_match;19
756016;142332522;http://idressmyselff.blogspot.com/2015/08/asos-girl-army.html;regexp_match;8
931806;143272530;http://sosueme.ie/celeb-land/vmas-2015-fashion/;regexp_match;0
2367536;142482504;http://thebeachpeople.com.au/2015/08/fathers-day-gift-guide/;comments_feed;0
958746;13929136;http://elizabethbaileywish.wordpress.com/2014/04/30/green-and-black-set/;comments_feed;0
1573827;142634067;http://www.designweek.co.uk/top-5-design-things-to-look-out-for-in-september/;comments_feed;0
1870932;142047845;http://www.golmundial.net/2015/08/everton-vs-manchester-city-horario-del.html;regexp_match;0
2372927;142561957;http://duchesskimberly.com/2015/08/28/how-to-achieve-beach-glowy/;comments_feed;1
767939;141832986;http://jasmineblu.blogspot.com/2015/08/tokyo-otaku-mode-favorites.html;regexp_match;8
882789;132584358;http://www.nailzcraze.com/2015/07/the-color-of-love.html;regexp_match;13
2212100;139797344;http://www.diyncrafts.com/14225/repurpose/from-tea-to-decor-25-gorgeous-projects-to-upcycle-old-teacups;href_#comments;5
1089938;143098498;http://flavorwire.com/535586/oliver-sacks-final-essays-demystified-dying/;regexp_match;1
325072;141558569;http://www.llymlrs.com/2015/08/ghost-girl-dare-to-be-you.html;regexp_match;38
2214148;143145952;http://reviews.mtbr.com/eurobike-yeti-sb45c-short-travel-trail-bike;regexp_match;0
1488738;143205247;http://beafunmum.com/2015/09/squishy-balloon-faces/;none_matched;-1
1458082;141773354;http://www.beneathmyheart.net/2015/08/front-porch-makeover-progress/;href_#comments;38
1147276;143013627;http://rchreviews.blogspot.com/2015/08/awesome-life-friday-32.html;regexp_match;8
47149;142040603;http://fashionisima.es/2015/08/el-matchy-matchy-de-jessica-alba-y-lily-collins-quien-te-gusta-mas.html;regexp_match;1
748134;18261931;http://shelleymulshine.com/2014/05/15/f12-terrassen-2014-opening/;status_404;-1
768274;143044032;http://www.15minutebeauty.com/2015/08/5-beauty-favorites-under-10.html;regexp_match;3
757381;140000066;http://www.letzmakeupblog.com/2015/08/the-easiest-way-to-apply-foundation.html;regexp_match;0
1518394;141753714;http://ssarusska.blogspot.com/2015/08/wakacyjny-lookbook-z-przyjaciokami.html;regexp_match;77
890916;142557500;http://www.inmysundaybest.com/2015/08/the-denim-mini-skirt.html;regexp_match;22
1104479;141448099;http://www.franciny.com.br/2015/08/minha-rotina-fitness.html;regexp_match;0
1416789;141555274;http://elartedelaestrategia.blogspot.com/2015/08/5-senales-que-tienes-amigos-toxicos-y.html;regexp_match;2
1292078;141492857;http://www.mummymummymum.com/2015/08/21/goape-junior-alice-holt/;href_#comments;5
1805574;142034615;http://elartedelaestrategia.blogspot.com/2015/08/5-senales-que-tienes-amigos-toxicos-y.html;regexp_match;2
882934;92577107;http://thepolishhoochie.blogspot.com/2014/12/some-fun-holiday-nails.html;regexp_match;0
991341;142613849;http://www.candypop.uk.com/2015/08/28/6-ways-to-spend-less-time-online/;href_#comments;11
45731;127531663;http://www.fashionfilth.com/2015/07/ootd-high-shine-bomber.html;regexp_match;8
1920871;139766642;http://www.peasoupeats.com/2015/08/19/make-do-salad-bowl/;comments_feed;0
2055919;142258359;http://www.generacionkpop.net/2015/08/g-dragon-es-el-mejor-amigo-de-justin.html;regexp_match;25
1031468;28310831;http://themaquillage.com.au/2014/06/02/good-skin-inside/;regexp_match;0
325742;143283498;http://hespokestyle.com/welcome-to-the-new-hss/;status_403;-1
1760983;141135419;http://tinaturnerblog.com/2015/08/23/mighty-high-in-mexico/;href_#comments;5
748166;143034878;http://www.violet-ell.com/2015/08/blog-post_911.html;comments_opensearch;0
2379395;130819384;https://deezdazzlingdesigns.wordpress.com/2015/07/20/omd3-nail-art-challenge-love/;comments_feed;0
1051129;142268726;http://weddingsparrow.co.uk/2015/08/26/stunning-lace-inbal-dror-wedding-gown/;regexp_match;2
1355931;142590371;https://yoast.com/announcing-yoast-academy/;status_403;-1
1191533;143161385;http://www.primalpalate.com/paleo-blog/new-paleo-recipes-week-of-august-29/;regexp_match;0
1077153;143230421;http://grist.org/living/is-it-ok-to-ship-recyclables-cross-country-if-landfill-is-the-alternative/;comments_feed;0
945203;143079693;http://theneotraditionalist.com/2015/08/25/yolke-pajamas/;href_#comments;1
879490;140102942;http://www.abowlfulloflemons.net/2015/08/book-club-selection-september-2015.html;comments_feed;0
1454841;141765908;http://munaluchibridal.com/munamonday-favorite-munaluchibride-posts-week-2/;regexp_match;0
894156;127331872;http://www.ladolcevitablog.com/2015/07/06/this-weeks-quote-380/;href_#comments;3
23193;143174964;http://www.kaylahadlington.com/2015/08/september-wishlist.html;regexp_match;6
902856;143075744;http://showstudio.com/blog/post/nick_knight_and_mastered;comments_feed;0
756764;142385614;http://www.thelittlekitchen.net/yogurt-parfait-chocolate-chip-granola-cups/;href_#comments;4
1485888;141805972;http://cococakeland.com/life/cupcakes/;regexp_match;3
1049817;---;---;---;Exception: Message: The given selector .//noscript[contains(text(), "noscript=taralynnmcnitt">comments")] is either invalid or does not result in a WebElement. The following error occurred:
InvalidSelectorError: Unable to locate an element with the xpath expression .//noscript[contains(text(), "noscript=taralynnmcnitt">comments")] because of the following error:
SyntaxError: The expression is not a legal expression.
Stacktrace:
    at FirefoxDriver.annotateInvalidSelectorError_ (file:///tmp/tmpv1NzVp/extensions/fxdriver@googlecode.com/components/driver-component.js:10641)
    at FirefoxDriver.prototype.findElementInternal_ (file:///tmp/tmpv1NzVp/extensions/fxdriver@googlecode.com/components/driver-component.js:10672)
    at FirefoxDriver.prototype.findElement (file:///tmp/tmpv1NzVp/extensions/fxdriver@googlecode.com/components/driver-component.js:10676)
    at DelayedCommand.prototype.executeInternal_/h (file:///tmp/tmpv1NzVp/extensions/fxdriver@googlecode.com/components/command-processor.js:12643)
    at DelayedCommand.prototype.executeInternal_ (file:///tmp/tmpv1NzVp/extensions/fxdriver@googlecode.com/components/command-processor.js:12648)
    at DelayedCommand.prototype.execute/< (file:///tmp/tmpv1NzVp/extensions/fxdriver@googlecode.com/components/command-processor.js:12590)
2362303;102563315;http://www.spacesbyalexis.com/amsterdam-handbag-designer-amal-ledrham/;comments_feed;0
2357455;131527325;http://www.designhunter.co.uk/home/2015/7/15/sunday-edition;regexp_match;1
1022619;141175703;http://www.mommypotamus.com/adrenal-fatigue-treatment/;href_#comments;30
2380691;140491045;http://www.mllrdesign.com/?p=819;regexp_match;0
1084412;142994514;http://chrisguillebeau.com/michelle-poler-100-days/;comments_feed;0
885989;141975432;http://thehousethatlarsbuilt.com/2015/08/day-51-of-dress-the-rainbow-2.html/;regexp_match;0
891246;9310101;http://windsor-store.blogspot.com/2013/08/today-on-polyvore.html;regexp_match;0
754246;106882226;http://4fs4ever.blogspot.com/2015/03/super-moon-eclipse.html;regexp_match;0
1034320;143168840;http://poshonabudget.com/2015/08/back-to-school-styles-from-vera-bradley.html;regexp_match;3
980663;142606622;http://olivedragonfly.blogspot.com/2015/08/a-walk-in-our-countryside.html;regexp_match;0
927369;110620305;http://www.bakeaholicmama.com/2015/05/goodbye-bakeaholic-mama-hello-ollie.html;regexp_match;82
1464213;141728037;http://the-urbannomad.blogspot.com/2015/08/last-days-of-summer.html;regexp_match;0
325963;143211323;http://www.ladolcevitablog.com/2015/08/31/the-most-versatile-dining-table/;href_#comments;3
1825726;142596081;http://radiotvtalk.blog.ajc.com/2015/08/28/jill-connors-of-married-to-medicine-arrested-over-domestic-violence/;comments_feed;1
1053797;141719724;http://www.momontimeout.com/2015/08/honey-bbq-chicken-strips-recipe/;href_#comments;12
765378;93551090;http://www.swalkermakeup.com/our-stay-with-citizenm-amsterdam/;regexp_match;0
2408149;142730928;http://www.blogwalk.de/style-roulette/the-perfect-olive-coat-sandals-from-edited-15000.html;comments_feed;0
769603;142377563;http://www.topwithcinnamon.com/2015/08/clinton-st-baking-cos-famous-blueberry-pancakes.html;href_#comments;16
930863;142402152;http://theinspiredroom.net/2015/08/24/10-perfect-fall-mudrooms/;href_#comments;16
2357400;142379858;http://www.thedesignchaser.com/2015/08/duett-design.html;regexp_match;0
1735395;141695335;http://ajnoffthecharts.com/2015/08/25/as-with-ebola-outbreak-social-determinants-of-health-crucial-in-recent-rural-u-s-hiv-outbreak/;comments_feed;0
748125;116758854;http://ebbazingmark.devote.se/blogs/29907478/foersta-inlaegget-fraan-kvaellssolens-land.htm;regexp_match;0
1619438;141867890;http://www.blogdaje.com/com-amor-je/;href_#comments;102
1338365;141101544;http://unoemilio.com/2015/08/24/fv/;href_#comments;10
878360;143074119;http://www.loveandoliveoil.com/2015/08/homemade-limoncello.html;href_#comments;21
1452527;---;---;---;Exception: [Errno 111] Connection refused
2364192;142462653;http://www.designhunter.co.uk/home/2015/8/27/tom-dixon-at-greenwich-peninsula;regexp_match;0
781104;143073186;http://www.sfilate.it/251993/simboli-e-colori-i-nuovi-gioielli-di-miranda-kerr-per-swarovski;regexp_match;0
1027367;143165912;http://witanddelight.com/2015/08/wd-renovates-our-plan-for-the-kitchen/;status_403;-1
326255;131349006;http://www.friendinfashion.com.au/2015/07/the-watch-edit.html;regexp_match;12
1193530;143162268;http://www.iamareader.com/2015/08/sweet-mountain-rancher-by-loree-lough-guest-post-giveaway.html;href_#comments;27
2385128;142706886;http://www.jonnydrubel.com/4-real-ways-to-deal-with-a-bully/;href_#comments;2
2474442;140708088;http://www.morgandemeola.com/blog/redken-frizz-dismiss/;comments_feed;0
1014337;143280374;http://www.blogwalk.de/style-roulette/the-perfect-olive-coat-sandals-from-edited-15000.html;none_matched;-1
18300;143028194;http://www.friendinfashion.com.au/2015/08/monochrome.html;regexp_match;5
2177987;142120493;http://www.andnextcomesl.com/2015/08/art-gallery-small-world-on-light-table.html;regexp_match;0
879568;143057778;http://www.mamalaughlin.com/2015/08/hey-yall.html;regexp_match;0
1075301;133712923;https://driftingpages.wordpress.com/2015/08/02/8-ways-reading-can-help-with-depression-and-anxiety/;comments_feed;3
2357814;124553701;http://amongotherthings.dk/pause-pa-bloggen/;comments_feed;0
326367;143028730;http://www.lateafternoonblog.com/2015/08/princess-bride.html;comments_feed;-1
751767;143044020;http://streetetiquette.com/street-etiquette-for-us-open/;regexp_match;6
954627;140704701;http://blissno9.com/2015/08/23/my-morphe-custom-single-eyeshadow-palette/;href_#comments;2
928759;143077004;http://phyrra.net/2015/08/fyrinnae-misfit-lipstick.html;regexp_match;13
944314;125599252;https://parisapartment.wordpress.com/2015/06/30/a-swinging-love-triangle/;regexp_match;9
1144682;28059186;http://annalaurakummer.blogspot.com/2013/09/ootdersterschultag.html;status_404;-1
1274072;139172139;http://www.sugarysixpack.com/quinoa-parmesan-crusted-chicken/;comments_feed;0
1366656;141603846;http://nameeroslan.blogspot.com/2015/08/nak-pudarkan-parut-tak.html;regexp_match;16
1902912;114709735;http://www.bibleprophecyblog.com/2015/05/the-coming-kingdom-part-37.html;comments_opensearch;0
2427444;142734070;http://desiresbyus.blogspot.com/2015/08/stones-and-shells.html;comments_opensearch;1
1468727;109237653;https://selfserviceuk.wordpress.com/2015/05/01/from-sketch-pad-to-street-style-a-journey/;comments_feed;0
893944;69251839;http://d-is-for-dazzle.blogspot.com/2014/03/nieuwe-website.html;comments_opensearch;0
48126;142653203;http://www.shefinds.com/2015/instagrams-newest-photo-feature-is-life-changing/;regexp_match;0
782628;143150352;https://bolsasfg.wordpress.com/2015/08/31/chegou-na-loja-super-queridinha-da-colecao/;comments_feed;0
1448048;143181750;http://dropdeadgorgeousdaily.com/2015/08/find-your-new-signature-colour-with-the-summer-of-colour-quiz/;comments_feed;1
2370712;142675547;http://www.jesshannah.com/ootd/balenciaga-babies/;href_#comments;1
886768;142372290;http://simpleasthatblog.com/2015/08/let-them-learn.html;href_#comments;11
47098;143148450;http://nitrolicious.com/2015/08/31/samsung-galaxy-tab-s2/;status_403;-1
1033209;143193621;http://www.meninicesdavida.com.br/2015/08/nova-colecao-na-f4-acessorios-minhas_31.html;comments_opensearch;12
1038183;142253359;http://www.popsugar.com/smart-living/Introvert-Comics-38234995;regexp_match;6
47041;143023042;http://www.justdandy.org/2015/08/outfit-dress-dreams.html;comments_feed;0
1537299;141835078;http://thegraphicsfairy.com/vintage-laundry-day-silhouette-image-cute/;href_#comments;5
910808;143089114;http://www.styloly.com/2015/08/khaki-dress-straw-hat.html;regexp_match;88
2365127;126780404;http://www.ingasilberg.com/2015/07/freedom-to-read-giveaway.html;regexp_match;2
1448779;142654168;http://www.thefashionspot.com/celebrity-fashion/633991-kate-bosworth-emma-watson-best-dressed/;regexp_match;0
47104;143023206;http://www.stylishbynature.com/2015/08/fall-trend-best-way-to-wear-camouflage.html;regexp_match;9
1572654;141846498;http://www.jessicasmithtv.com/walk-on-walk-the-weight-off-30-day-program-and-september-challenge/;regexp_match;464
886083;143071920;http://mixandmatchmama.blogspot.com/2015/08/meal-planning-monday-100.html;regexp_match;5
885475;143071576;http://shullfamily.blogspot.com/2015/08/august-book-review.html;regexp_match;59
2377175;104920154;http://www.sugarscarfbyriqa.com/2013/07/kayla-collection.html;comments_opensearch;0
898556;130353222;http://www.cookingandme.com/2015/07/fish-curry-recipe-with-coconut-milk.html;regexp_match;5
743683;142326219;http://www.savvyhomeblog.com/life-lately-summer-recap/;regexp_match;2
1215478;141459353;http://www.pragmaticmom.com/2015/08/game-of-strategy-go/;comments_feed;0
936728;129357099;http://www.mummyandannie.com/2015/07/mi-experiencia-con-hp-sprout.html;regexp_match;5
1460479;141780688;http://coolmaterial.com/gear/make-hot-sandwiches-in-the-fire-with-the-poler-sandwich-maker/;status_403;-1
1473582;130831607;http://sinbymannei.com/en/rock-roll/;regexp_match;13
749923;11884038;http://www.linadelika.com/2013/07/summer-desserts.html;status_404;-1
1582400;141854951;http://www.bunsinmyoven.com/2015/08/26/whats-cookin-wednesday-131/;href_#comments;19
2361164;140125788;http://www.madaboutthehouse.com/househunter-2115/;comments_feed;2
33431;143242249;http://andreabadendyck.blogg.no/1441038585_5_nye_skatter.html;regexp_match;25
2480131;142782577;http://seanxlong.blogspot.com/2015/08/lego-justice-league-batman-unlimted_28.html;regexp_match;0
45162;143021899;http://www.kendieveryday.com/2015/08/boho-fall.html;regexp_match;20
949196;141772522;http://www.kendieveryday.com/2015/08/flower-power.html;regexp_match;26
1451761;142601930;http://momsla.com/latino-bashing-is-never-okay/;status_403;-1
1549417;139529423;http://thrifty-home.co.uk/10-mistakes-dont-want-make-buying-furniture/;comments_feed;0
325736;133817686;http://mylusciouslife.com/pictures-of-pool-house-tennis-pavilions-design/;comments_feed;1
1170910;142435125;http://youarenotsosmart.com/2015/08/28/yanss-057-the-lingering-psychological-impact-of-hurricane-katrina/;comments_feed;0
1019082;143114190;http://tr3ndygirl.com/tendenza-mesh-cut-out-alteregodress-modress/;href_#comments;5
